,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,groupe_tenure
3203,5501-TVMGM,Male,NO,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.25,55.25,0-12 month
3204,5879-HMFFH,Female,NO,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),88.05,6520.8,>60 month
3205,6772-WFQRD,Male,NO,No,Yes,40,Yes,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),20.4,854.9,36-48 month
3206,3810-DVDQQ,Female,NO,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),117.6,8308.9,>60 month
3207,6972-SNKKW,Female,NO,No,No,6,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.0,109.2,0-12 month
3208,3694-GLTJM,Female,NO,No,No,5,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),19.65,92.05,0-12 month
3209,8550-XSXUQ,Male,NO,Yes,No,48,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),70.55,3420.5,36-48 month
3210,8149-RSOUN,Female,NO,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.85,93.85,0-12 month
3211,9055-MOJJJ,Female,NO,Yes,Yes,64,Yes,No,DSL,Yes,No,No,Yes,Yes,No,One year,No,Mailed check,65.8,4068.0,>60 month
3212,4359-INNWN,Female,NO,No,No,17,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),20.05,337.9,12-24 month
3213,0585-EGDDA,Male,NO,Yes,No,40,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,80.0,3168.75,36-48 month
3214,4032-RMHCI,Female,NO,Yes,Yes,41,No,No,DSL,Yes,No,Yes,No,No,No,One year,No,Credit card (automatic),35.4,1412.4,36-48 month
3215,0549-CYCQN,Male,YES,No,No,51,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),79.6,3974.7,48-60 month
3216,3481-JHUZH,Male,NO,Yes,No,41,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.25,3439.0,36-48 month
3217,7250-EQKIY,Female,NO,Yes,Yes,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,50.45,50.45,0-12 month
3218,3594-IVHJZ,Female,NO,No,No,2,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,20.45,42.45,0-12 month
3219,6869-FGJJC,Male,NO,No,No,68,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Credit card (automatic),79.6,5461.45,>60 month
3220,3896-ZVNET,Female,NO,Yes,Yes,24,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,24.7,571.75,12-24 month
3221,8205-VSLRB,Male,NO,Yes,No,70,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),77.3,5498.2,>60 month
3222,5960-MVTUK,Male,NO,No,No,3,No,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,29.75,96.85,0-12 month
3223,6817-WTYHE,Male,NO,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),44.9,111.05,0-12 month
3224,3082-VQXNH,Male,NO,Yes,No,3,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),29.8,94.4,0-12 month
3225,4013-UBXWQ,Female,NO,No,No,7,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,74.65,521.1,0-12 month
3226,4931-TRZWN,Female,NO,No,No,13,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,71.95,923.85,12-24 month
3227,0750-EKNGL,Male,NO,No,No,7,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.75,141.1,0-12 month
3228,7669-LCRSD,Male,NO,Yes,Yes,12,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,56.3,628.65,0-12 month
3229,3567-PQTSO,Male,NO,Yes,Yes,53,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,105.25,5576.3,48-60 month
3230,5519-NPHVG,Female,NO,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,1046.1,0-12 month
3231,8043-PNYSD,Male,NO,Yes,Yes,63,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.55,1245.6,>60 month
3232,9938-EKRGF,Female,NO,No,No,15,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,84.45,1287.85,12-24 month
3233,2703-AMTUL,Male,NO,Yes,Yes,36,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Mailed check,53.65,1939.35,24-36 month
3234,0928-JMXNP,Male,YES,Yes,No,4,No,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,29.9,118.25,0-12 month
3235,8173-RXAYP,Female,NO,Yes,Yes,24,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.7,452.55,12-24 month
3236,4825-XJGDM,Female,NO,No,No,61,No,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Credit card (automatic),43.7,2696.55,>60 month
3237,5402-HTOTQ,Male,NO,No,No,16,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,55.3,875.35,12-24 month
3238,6734-JDTTV,Male,NO,Yes,Yes,65,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),19.85,1267.05,>60 month
3239,7850-THJMU,Female,NO,Yes,Yes,26,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.65,494.9,24-36 month
3240,3890-RTCMS,Male,NO,No,No,16,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,49.45,799.0,12-24 month
3241,8849-GYOKR,Female,NO,Yes,No,54,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),106.55,5763.3,48-60 month
3242,3148-BLQJT,Male,NO,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.1,20.1,0-12 month
3243,3717-FDJFU,Male,NO,No,Yes,5,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.45,106.9,0-12 month
3244,3665-JATSN,Female,NO,No,No,19,No,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,39.7,710.05,12-24 month
3245,7966-YOTQW,Male,NO,No,No,10,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),54.5,568.2,0-12 month
3246,0461-CVKMU,Female,NO,Yes,Yes,23,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,83.8,1900.25,12-24 month
3247,8806-EAGWC,Male,NO,No,No,3,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,55.15,159.15,0-12 month
3248,8853-TZDGH,Female,NO,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),111.6,8012.75,>60 month
3249,7779-LGOVN,Male,YES,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.65,856.65,0-12 month
3250,4324-BZCKL,Female,NO,Yes,Yes,10,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,55.55,551.3,0-12 month
3251,6924-TDGMT,Male,NO,Yes,No,11,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,20.55,184.95,0-12 month
3252,9710-ZUSHQ,Female,YES,No,No,37,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),106.75,4056.75,36-48 month
3253,1536-YHDOE,Male,NO,Yes,Yes,17,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,62.1,1096.65,12-24 month
3254,8123-QBNAZ,Female,NO,Yes,Yes,36,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),104.5,3684.95,24-36 month
3255,3629-ZNKXA,Male,YES,No,No,17,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.8,1752.45,12-24 month
3256,4827-LTQRJ,Female,YES,Yes,Yes,66,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),110.6,7210.85,>60 month
3257,7711-YIJWC,Male,NO,Yes,Yes,61,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),84.9,5264.5,>60 month
3258,5482-VXSXJ,Male,NO,No,No,22,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,93.2,2157.3,12-24 month
3259,7365-BVCJH,Male,NO,No,No,1,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.4,24.4,0-12 month
3260,9620-ENEJV,Female,NO,No,No,6,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),70.55,433.95,0-12 month
3261,4183-WCSEP,Male,NO,No,No,31,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,78.45,2435.15,24-36 month
3262,2378-YIZKA,Female,NO,Yes,Yes,68,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.0,5607.75,>60 month
3263,5498-TXHLF,Female,NO,Yes,Yes,34,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,87.45,2874.15,24-36 month
3264,0689-DSXGL,Female,NO,Yes,Yes,52,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),85.8,4433.3,48-60 month
3265,6818-DJXAA,Female,NO,No,Yes,10,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,91.1,964.35,0-12 month
3266,9722-UJOJR,Male,NO,Yes,Yes,29,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.75,1974.8,24-36 month
3267,0464-WJTKO,Female,NO,Yes,Yes,72,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20.1,1460.85,>60 month
3268,8902-ZEOVF,Male,NO,Yes,Yes,47,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.05,951.55,36-48 month
3269,6778-EICRF,Male,NO,Yes,Yes,24,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,74.8,1821.2,12-24 month
3270,2662-NNTDK,Male,NO,No,No,65,Yes,Yes,No,No,No,No,No,No,No,One year,No,Credit card (automatic),24.8,1600.95,>60 month
3271,4132-KALRO,Female,NO,No,No,4,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,100.85,399.25,0-12 month
3272,3902-FOIGH,Male,YES,Yes,No,12,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.35,1218.55,0-12 month
3273,6772-KSATR,Male,NO,No,No,1,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,81.7,81.7,0-12 month
3274,7112-OPOTK,Male,NO,No,No,33,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,68.25,2171.15,24-36 month
3275,2874-YXVVA,Female,NO,No,No,34,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,105.1,3634.8,24-36 month
3276,1245-HARPS,Female,NO,Yes,No,14,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.4,292.4,12-24 month
3277,4210-QFJMF,Female,NO,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.15,317.25,0-12 month
3278,4323-ELYYB,Male,NO,Yes,Yes,13,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.0,218.55,12-24 month
3279,4293-ETKAP,Female,NO,Yes,Yes,65,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),79.4,5071.9,>60 month
3280,6064-PUPMC,Male,NO,Yes,Yes,23,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),57.2,1423.35,12-24 month
3281,6504-VBLFL,Male,NO,Yes,No,55,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,58.6,3068.6,48-60 month
3282,6322-PJJDJ,Male,NO,Yes,No,49,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,94.8,4690.65,48-60 month
3283,0330-BGYZE,Male,NO,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),102.5,6157.6,48-60 month
3284,1085-LDWAM,Female,NO,Yes,Yes,69,Yes,No,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),20.35,1442.65,>60 month
3285,7586-ZATGZ,Male,NO,No,No,40,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.9,3369.05,36-48 month
3286,7197-VOJMM,Male,NO,Yes,No,67,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),69.2,4671.65,>60 month
3287,3318-OSATS,Male,YES,No,No,35,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.45,3474.05,24-36 month
3288,5828-AVIPD,Male,NO,Yes,Yes,19,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,100.95,1875.55,12-24 month
3289,1843-TLSGD,Female,NO,Yes,Yes,13,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.85,272.35,12-24 month
3290,9626-VFRGG,Female,NO,No,Yes,41,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),88.5,3645.05,36-48 month
3291,7075-BNDVQ,Female,NO,No,No,4,No,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,35.0,135.75,0-12 month
3292,9143-CANJF,Female,NO,Yes,Yes,24,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,55.15,1319.85,12-24 month
3293,7284-BUYEC,Female,NO,No,No,5,No,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),50.95,229.4,0-12 month
3294,2041-JIJCI,Female,NO,No,No,5,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,64.0,370.25,0-12 month
3295,1086-LXKFY,Female,NO,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.1,69.1,0-12 month
3296,4900-MSOMT,Female,NO,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),80.2,5714.2,>60 month
3297,2229-VWQJH,Female,NO,No,No,24,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),49.3,1233.25,12-24 month
3298,9194-GFVOI,Female,NO,Yes,No,42,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),84.35,3571.6,36-48 month
3299,1336-EZFZY,Female,NO,No,No,4,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.05,83.3,0-12 month
3300,4282-MSACW,Male,NO,No,No,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),117.2,8035.95,>60 month
3301,1403-LKLIK,Female,NO,Yes,Yes,33,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.1,579.4,24-36 month
3302,2636-ALXXZ,Female,YES,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.6,69.6,0-12 month
3303,7774-OJSXI,Male,NO,No,No,31,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,103.45,3066.45,24-36 month
3304,7786-WBJYI,Female,NO,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),77.95,305.55,0-12 month
3305,0136-IFMYD,Male,YES,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,109.95,7634.25,>60 month
3306,5144-TVGLP,Male,YES,No,No,38,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,94.75,3653.0,36-48 month
3307,9643-AVVWI,Female,NO,Yes,Yes,3,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.0,241.3,0-12 month
3308,0253-ZTEOB,Female,NO,Yes,Yes,48,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,79.65,3870.3,36-48 month
3309,2706-QZIHY,Female,NO,Yes,No,15,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,25.2,387.9,12-24 month
3310,6061-PQHMK,Female,NO,No,No,25,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),19.9,527.5,24-36 month
3311,9885-CSMWE,Female,YES,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,78.45,78.45,0-12 month
3312,6137-MFAJN,Female,NO,No,No,48,No,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,44.8,2104.55,36-48 month
3313,9122-UMROB,Male,NO,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.3,20.3,0-12 month
3314,4232-JGKIY,Male,NO,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,19.2,19.2,0-12 month
3315,2402-TAIRZ,Female,NO,No,No,37,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,80.05,3019.1,36-48 month
3316,9659-ZTWSM,Male,YES,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),107.35,7051.95,>60 month
3317,9139-TWBAS,Female,NO,Yes,No,26,No,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),47.85,1190.5,24-36 month
3318,6685-GBWJZ,Male,NO,Yes,No,63,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),70.8,4448.8,>60 month
3319,5016-ETTFF,Male,NO,No,No,10,No,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,29.5,255.25,0-12 month
3320,3866-MDTUB,Female,NO,No,No,2,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,70.75,146.9,0-12 month
3321,2195-VVRJF,Male,YES,Yes,No,18,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),59.1,1011.05,12-24 month
3322,3913-RDSJZ,Female,NO,Yes,No,64,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,25.55,1714.95,>60 month
3323,8058-JMEQO,Female,YES,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.45,762.5,0-12 month
3324,4203-QGNZA,Female,NO,No,Yes,28,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.25,535.35,24-36 month
3325,5043-TRZWM,Female,NO,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,75.55,75.55,0-12 month
3326,0697-ZMSWS,Male,NO,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.65,338.9,0-12 month
3327,7657-DYEPJ,Male,YES,No,No,38,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),70.15,2497.35,36-48 month
3328,9494-BDNNC,Male,NO,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,95.3,6273.4,>60 month
3329,1640-PLFMP,Female,NO,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.25,70.25,0-12 month
3330,5366-OBVMR,Female,NO,Yes,No,18,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,50.3,908.75,12-24 month
3331,8276-MQBYC,Male,YES,No,No,51,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,97.8,4913.3,48-60 month
3333,7593-XFKDI,Male,NO,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,46.3,46.3,0-12 month
3334,4573-JKNAE,Male,NO,No,Yes,12,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),19.35,212.3,0-12 month
3335,0337-CNPZE,Female,NO,No,No,41,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.3,4443.45,36-48 month
3336,9817-APLHW,Male,NO,No,No,12,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.0,316.2,0-12 month
3337,8380-MQINP,Female,NO,Yes,Yes,55,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.3,1079.05,48-60 month
3338,0840-DFEZH,Female,NO,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.35,564.65,0-12 month
3339,1513-XNPPH,Female,NO,No,No,12,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.4,1095.65,0-12 month
3340,8690-ZVLCL,Female,NO,Yes,Yes,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),88.0,6161.9,>60 month
3341,6015-VVHHE,Female,YES,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),83.15,446.05,0-12 month
3342,1125-SNVCK,Female,YES,No,No,49,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,43.8,2106.05,48-60 month
3343,0384-LPITE,Male,NO,No,No,40,No,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),62.05,2511.55,36-48 month
3344,4616-EWBNJ,Female,NO,No,No,16,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),20.1,318.6,12-24 month
3345,6347-DCUIK,Male,NO,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.15,811.8,0-12 month
3346,1335-HQMKX,Female,NO,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,101.35,7323.15,>60 month
3347,2545-EBUPK,Female,YES,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.05,186.05,0-12 month
3348,6923-AQONU,Male,NO,Yes,Yes,23,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.9,454.0,12-24 month
3349,2172-EJXVF,Female,YES,No,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,105.9,7521.95,>60 month
3350,0897-FEGMU,Female,NO,Yes,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.5,1056.95,0-12 month
3351,7663-RGWBC,Male,NO,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.15,44.15,0-12 month
3352,1120-BMWUB,Female,NO,No,No,16,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,53.9,834.15,12-24 month
3353,9124-LHCJQ,Female,NO,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,85.45,85.45,0-12 month
3354,4536-PLEQY,Male,NO,Yes,No,12,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),85.05,999.8,0-12 month
3355,7029-IJEJK,Female,NO,No,No,54,No,No,DSL,Yes,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),44.1,2369.7,48-60 month
3356,8871-JLMHM,Female,NO,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),90.2,6297.65,>60 month
3357,2235-ZGKPT,Female,NO,Yes,Yes,4,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,50.85,239.55,0-12 month
3358,3891-PUQOD,Female,NO,No,Yes,1,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,59.2,59.2,0-12 month
3359,5447-VYTKW,Male,NO,No,No,27,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,53.45,1461.45,24-36 month
3360,3623-FQBOX,Male,NO,No,No,21,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,19.95,416.4,12-24 month
3361,0689-NKYLF,Male,NO,No,No,13,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,83.2,1060.6,12-24 month
3362,8659-HDIYE,Female,YES,No,No,64,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),74.65,4869.35,>60 month
3363,3658-KIBGF,Female,NO,No,No,1,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,54.9,54.9,0-12 month
3364,3474-BAFSJ,Male,NO,Yes,No,57,No,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),57.5,3265.95,48-60 month
3365,5519-YLDGW,Female,NO,Yes,No,21,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.9,2254.2,12-24 month
3366,3865-ZFZIB,Male,NO,No,No,19,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.65,358.15,12-24 month
3367,1855-AGAWH,Male,NO,Yes,No,31,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,93.8,2939.8,24-36 month
3368,7109-CQYUZ,Male,NO,No,No,52,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,89.25,4652.4,48-60 month
3369,1370-GGAWX,Female,NO,No,No,46,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,94.15,4408.45,36-48 month
